sequence_id,species,chrom,split,gc,held_out
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_11849447_11850470_-,brachypodium_distachyon,5,test,0.501953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_14665961_14666984_+,brachypodium_distachyon,5,test,0.4501953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13639710_13640733_-,brachypodium_distachyon,5,test,0.4345703125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20656758_20657781_+,brachypodium_distachyon,5,test,0.564453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13233659_13234682_+,brachypodium_distachyon,5,test,0.3935546875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_24084512_24085535_+,brachypodium_distachyon,5,test,0.5439453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_8845712_8846735_-,brachypodium_distachyon,5,test,0.689453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5962129_5963152_-,brachypodium_distachyon,5,test,0.498046875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19456354_19457377_-,brachypodium_distachyon,5,test,0.4287109375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20357002_20358025_-,brachypodium_distachyon,5,test,0.4375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_11205290_11206313_-,brachypodium_distachyon,5,test,0.3720703125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20840186_20841209_-,brachypodium_distachyon,5,test,0.3759765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2787241_2788264_+,brachypodium_distachyon,5,test,0.431640625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23662684_23663707_+,brachypodium_distachyon,5,test,0.5283203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23801559_23802582_+,brachypodium_distachyon,5,test,0.40625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3776936_3777959_-,brachypodium_distachyon,5,test,0.4501953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_8351879_8352902_+,brachypodium_distachyon,5,test,0.4033203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_15897221_15898244_-,brachypodium_distachyon,5,test,0.421875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_367620_368643_-,brachypodium_distachyon,5,test,0.48828125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5441810_5442833_+,brachypodium_distachyon,5,test,0.4716796875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_16595302_16596325_+,brachypodium_distachyon,5,test,0.4267578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5037133_5038156_-,brachypodium_distachyon,5,test,0.642578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10024443_10025466_+,brachypodium_distachyon,5,test,0.40234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23514523_23515546_-,brachypodium_distachyon,5,test,0.5810546875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12412696_12413719_-,brachypodium_distachyon,5,test,0.4921875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10395460_10396483_+,brachypodium_distachyon,5,test,0.5556640625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_1434538_1435561_+,brachypodium_distachyon,5,test,0.494140625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12154635_12155658_+,brachypodium_distachyon,5,test,0.4111328125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_6234315_6235338_-,brachypodium_distachyon,5,test,0.3876953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_25851680_25852703_+,brachypodium_distachyon,5,test,0.533203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_26800391_26801414_-,brachypodium_distachyon,5,test,0.380859375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_1082620_1083643_-,brachypodium_distachyon,5,test,0.4521484375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13952442_13953465_+,brachypodium_distachyon,5,test,0.6533203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2108870_2109893_-,brachypodium_distachyon,5,test,0.390625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_17715178_17716201_-,brachypodium_distachyon,5,test,0.4296875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_6635311_6636334_+,brachypodium_distachyon,5,test,0.423828125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10293265_10294288_+,brachypodium_distachyon,5,test,0.419921875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2464894_2465917_-,brachypodium_distachyon,5,test,0.412109375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13519236_13520259_+,brachypodium_distachyon,5,test,0.591796875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_11654549_11655572_+,brachypodium_distachyon,5,test,0.3828125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_9588020_9589043_-,brachypodium_distachyon,5,test,0.6435546875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_215655_216678_-,brachypodium_distachyon,5,test,0.5283203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19629517_19630540_-,brachypodium_distachyon,5,test,0.40234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_24470809_24471832_+,brachypodium_distachyon,5,test,0.4013671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3256407_3257430_+,brachypodium_distachyon,5,test,0.5009765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12593121_12594144_+,brachypodium_distachyon,5,test,0.478515625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21021382_21022405_-,brachypodium_distachyon,5,test,0.52734375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_109986_111009_-,brachypodium_distachyon,5,test,0.552734375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10168828_10169851_-,brachypodium_distachyon,5,test,0.365234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_6223330_6224353_+,brachypodium_distachyon,5,test,0.3935546875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_9228429_9229452_+,brachypodium_distachyon,5,test,0.4228515625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_18046503_18047526_-,brachypodium_distachyon,5,test,0.4677734375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_9969684_9970707_+,brachypodium_distachyon,5,test,0.34765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3747243_3748266_+,brachypodium_distachyon,5,test,0.349609375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_14439503_14440526_-,brachypodium_distachyon,5,test,0.3515625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19226801_19227824_+,brachypodium_distachyon,5,test,0.3798828125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12930327_12931350_-,brachypodium_distachyon,5,test,0.5556640625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2122821_2123844_-,brachypodium_distachyon,5,test,0.4013671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_18656137_18657160_+,brachypodium_distachyon,5,test,0.345703125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_18440156_18441179_-,brachypodium_distachyon,5,test,0.52734375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5210263_5211286_-,brachypodium_distachyon,5,test,0.453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_16000366_16001389_+,brachypodium_distachyon,5,test,0.359375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_26359675_26360698_+,brachypodium_distachyon,5,test,0.365234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_27856407_27857430_-,brachypodium_distachyon,5,test,0.3857421875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_28620449_28621472_-,brachypodium_distachyon,5,test,0.6181640625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_15873779_15874802_+,brachypodium_distachyon,5,test,0.4609375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10146548_10147571_-,brachypodium_distachyon,5,test,0.4365234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5776422_5777445_+,brachypodium_distachyon,5,test,0.3671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5358132_5359155_+,brachypodium_distachyon,5,test,0.3388671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19076788_19077811_+,brachypodium_distachyon,5,test,0.498046875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_26943729_26944752_-,brachypodium_distachyon,5,test,0.4169921875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20013706_20014729_+,brachypodium_distachyon,5,test,0.3974609375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10444771_10445794_+,brachypodium_distachyon,5,test,0.4501953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_15089513_15090536_+,brachypodium_distachyon,5,test,0.4140625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21161007_21162030_-,brachypodium_distachyon,5,test,0.50390625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19260190_19261213_+,brachypodium_distachyon,5,test,0.552734375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_24148737_24149760_+,brachypodium_distachyon,5,test,0.451171875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_14220178_14221201_+,brachypodium_distachyon,5,test,0.533203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_15208373_15209396_-,brachypodium_distachyon,5,test,0.4794921875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_6367600_6368623_-,brachypodium_distachyon,5,test,0.5546875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10529564_10530587_-,brachypodium_distachyon,5,test,0.482421875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19746440_19747463_-,brachypodium_distachyon,5,test,0.4169921875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_18369448_18370471_+,brachypodium_distachyon,5,test,0.3779296875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_25767788_25768811_-,brachypodium_distachyon,5,test,0.330078125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10627636_10628659_+,brachypodium_distachyon,5,test,0.34765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_4660610_4661633_+,brachypodium_distachyon,5,test,0.6396484375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_25723440_25724463_+,brachypodium_distachyon,5,test,0.3779296875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13582930_13583953_-,brachypodium_distachyon,5,test,0.4365234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_7948266_7949289_+,brachypodium_distachyon,5,test,0.6416015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23637461_23638484_-,brachypodium_distachyon,5,test,0.4208984375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_24238499_24239522_+,brachypodium_distachyon,5,test,0.38671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20476784_20477807_-,brachypodium_distachyon,5,test,0.3916015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_10284984_10286007_+,brachypodium_distachyon,5,test,0.5263671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23167721_23168744_+,brachypodium_distachyon,5,test,0.392578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_15631703_15632726_-,brachypodium_distachyon,5,test,0.5341796875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13802187_13803210_-,brachypodium_distachyon,5,test,0.5458984375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21244122_21245145_-,brachypodium_distachyon,5,test,0.564453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3463748_3464771_+,brachypodium_distachyon,5,test,0.478515625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_17633178_17634201_-,brachypodium_distachyon,5,test,0.54296875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_14952336_14953359_+,brachypodium_distachyon,5,test,0.46875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3077415_3078438_+,brachypodium_distachyon,5,test,0.4267578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_4539512_4540535_+,brachypodium_distachyon,5,test,0.568359375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12673104_12674127_-,brachypodium_distachyon,5,test,0.373046875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_26482731_26483754_-,brachypodium_distachyon,5,test,0.3701171875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_4877046_4878069_-,brachypodium_distachyon,5,test,0.6142578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_16768133_16769156_-,brachypodium_distachyon,5,test,0.3818359375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_28583163_28584186_-,brachypodium_distachyon,5,test,0.439453125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12583066_12584089_-,brachypodium_distachyon,5,test,0.498046875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19081551_19082574_-,brachypodium_distachyon,5,test,0.3876953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_11862389_11863412_+,brachypodium_distachyon,5,test,0.4775390625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_13188707_13189730_+,brachypodium_distachyon,5,test,0.41015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_22199310_22200333_-,brachypodium_distachyon,5,test,0.3994140625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_25531104_25532127_-,brachypodium_distachyon,5,test,0.48046875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_16116419_16117442_+,brachypodium_distachyon,5,test,0.3701171875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21584887_21585910_+,brachypodium_distachyon,5,test,0.384765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_7935693_7936716_+,brachypodium_distachyon,5,test,0.43359375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_11944007_11945030_-,brachypodium_distachyon,5,test,0.416015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5764529_5765552_+,brachypodium_distachyon,5,test,0.458984375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21847622_21848645_-,brachypodium_distachyon,5,test,0.541015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2574154_2575177_-,brachypodium_distachyon,5,test,0.38671875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_17920708_17921731_+,brachypodium_distachyon,5,test,0.3837890625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_6513789_6514812_-,brachypodium_distachyon,5,test,0.3515625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5536336_5537359_+,brachypodium_distachyon,5,test,0.4345703125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_24595919_24596942_+,brachypodium_distachyon,5,test,0.3759765625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_23172334_23173357_-,brachypodium_distachyon,5,test,0.4091796875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_21408513_21409536_+,brachypodium_distachyon,5,test,0.40234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_12112040_12113063_+,brachypodium_distachyon,5,test,0.357421875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19749451_19750474_+,brachypodium_distachyon,5,test,0.4892578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_2791212_2792235_-,brachypodium_distachyon,5,test,0.4892578125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_20388703_20389726_-,brachypodium_distachyon,5,test,0.5166015625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_432081_433104_+,brachypodium_distachyon,5,test,0.4658203125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5573677_5574700_+,brachypodium_distachyon,5,test,0.537109375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_7128316_7129339_-,brachypodium_distachyon,5,test,0.6337890625,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_3236346_3237369_-,brachypodium_distachyon,5,test,0.6171875,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_5667855_5668878_-,brachypodium_distachyon,5,test,0.501953125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_8098101_8099124_+,brachypodium_distachyon,5,test,0.490234375,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_19128363_19129386_-,brachypodium_distachyon,5,test,0.5205078125,False
Brachypodium_distachyon.Brachypodium_distachyon_v3.0.dna.toplevel_5_22095817_22096840_-,brachypodium_distachyon,5,test,0.505859375,False
